ID=g1191	194	163	262	713	159	182	153	167	84	202	56
ID=g1192	323	384	139	335	307	275	460	255	1086	537	116
ID=g1193	33	42	7	31	87	93	62	197	16	8	16
ID=g1194	35	42	13	49	121	537	63	95	44	29	23
ID=g1195	55	25	9	36	16	62	40	57	34	7	19
ID=g1196	55	25	8	36	16	62	40	57	34	7	19
ID=g1197	53	25	8	35	16	62	40	58	34	7	19
ID=g1198	51	17	10	3426	1582	4533	62	85	34	7	29
ID=g1199	50	17	8	22	14	65	38	59	34	7	18
ID=g1200	50	18	13	26	28	224	58	111	88	8	56
ID=g1201	46	68	83	298	46	221	56	109	87	8	56
ID=g1202	12	28	8	22	29	223	57	109	86	9	56
ID=g1203	13	19	15	61	31	305	71	130	111	45	73
ID=g1204	13	19	15	60	31	305	71	130	111	47	72
ID=g1205	34	23	16	87	4252	355	2381	5866	120	91	278
ID=g1206	14	18	17	60	40	310	75	129	104	59	73
ID=g1207	14	18	14	59	35	310	77	123	104	59	73
ID=g1208	10	14	16	63	50	254	76	157	2	94	70
ID=g1209	7	14	7	24	19	47	32	44	11	24	8
ID=g1210	6	14	7	24	19	54	37	42	22	5	15
ID=g1211	6	14	7	24	20	53	37	41	22	5	15
ID=g1212	6	13	12	33	22	53	37	68	22	9	15
ID=g1213	6	13	6	24	20	0	37	41	22	0	15
ID=g1214	6	13	9	18	13	2	36	77	22	1	15
ID=g1215	6	10	3	20	11	0	35	41	3	0	15
ID=g1216	6	10	3	18	11	1	35	50	3	0	15
ID=g1217	6	11	0	9	2	1	34	47	4	4	3
ID=g1218	6	10	0	8	1	3	34	42	0	4	3
ID=g1219	6	89	4	11	4	4	44	57	2	5	4
ID=g1220	9	14	11	29	809	350	181	242	11	127	73
ID=g1221	6	9	3	12	86	264	469	707	3	12	56
ID=g1222	6	9	2	4	2	11	34	45	2	5	10
ID=g1223	6	9	2	4	227	234	821	493	2	13	1171
ID=g1224	5	7	2	6	15	22	107	195	2	6	43
ID=g1225	5	7	11	36	143	61	85	351	2	6	27
ID=g1226	5	7	5	11	34	30	51	89	17	13	17
ID=g1227	5	7	4	8	15	16	33	43	17	13	12
ID=g1228	15	59	1308	1302	238	103	89	314	18	52	25
ID=g1229	0	6	9	10	3	3	17	1	0	5	0
ID=g1230	1	6	9	13	4	3	17	1	0	0	0
ID=g1231	3	7	9	17	5	4	13	1	2	1	0
ID=g1232	3	6	20	49	12	8	16	5	3	6	2
ID=g1233	8	7	10	40	65	35	75	113	4	65	16
ID=g1234	5	0	8	15	3	5	10	2	1	1	0
ID=g1235	5	0	8	15	3	5	10	2	0	1	0
ID=g1236	7	7	8	21	7	8	12	21	1	4	0
ID=g1237	5	6	8	16	3	5	8	3	1	1	0
ID=g1238	5	6	8	13	3	5	8	3	1	1	0
ID=g1239	6	0	12	16	4	4	8	4	1	3	0
ID=g1240	6	6	12	16	4	4	8	5	1	3	0
ID=g1241	6	6	12	16	4	4	7	4	1	3	0
ID=g1242	6	6	12	16	4	5	7	5	1	3	0
ID=g1243	6	6	14	19	4	5	8	9	2	3	0
ID=g1244	7	0	11	16	7	5	7	6	1	3	0
ID=g1245	7	0	11	16	6	5	6	4	1	3	0
ID=g1246	9	6	11	26	9	7	6	6	1	3	0
ID=g1247	8	0	14	22	9	6	8	9	1	6	0
ID=g1248	15	6	17	21	6	7	12	19	2	5	2
ID=g1249	10	9	8	22	9	8	8	31	1	2	2
ID=g1250	1	6	0	7	6	4	7	5	1	0	3
ID=g1251	7	7	5	17	15	12	24	44	3	15	5
ID=g1252	0	6	0	7	6	3	5	4	2	0	0
ID=g1253	0	9	1	7	6	3	5	4	2	3	0
ID=g1254	3	9	2	10	7	3	5	5	2	0	0
ID=g1255	6	9	0	7	7	3	4	4	2	0	3
ID=g1256	6	9	1	5	7	2	4	4	2	1	3
ID=g1257	6	9	1	5	7	2	4	4	2	1	3
ID=g1258	6	8	6	7	11	6	8	14	2	2	4
ID=g1259	0	10	6	8	3	2	3	5	2	1	2
ID=g1260	7	0	6	12	3	1	3	6	1	1	5
ID=g1261	8	3	18	23	7	6	16	17	5	8	7
ID=g1262	7	5	5	8	5	1	5	6	2	1	0
ID=g1263	7	5	5	19	3	3	5	11	2	1	2
ID=g1264	15	5	10	48	3	9	8	15	3	1	0
ID=g1265	12	10	5	8	5	4	8	5	4	1	2
ID=g1266	15	6	31	37	2	12	8	11	3	6	1
ID=g1267	12	11	8	21	1	7	9	6	4	6	2
ID=g1268	11	0	8	22	1	7	8	8	4	0	0
ID=g1269	11	10	8	47	3	10	10	13	4	3	1
ID=g1270	11	10	8	30	3	7	10	10	0	3	0
ID=g1271	11	10	42	698	184	136	54	167	1	10	26
ID=g1272	15	10	8	26	9	10	9	3	6	4	0
ID=g1273	15	10	11	31	13	12	21	11	7	9	3
ID=g1274	14	10	8	26	9	12	9	4	4	4	0
ID=g1275	11	9	8	25	11	12	13	5	4	3	1
ID=g1276	11	9	10	25	10	12	13	6	4	3	1
ID=g1277	11	9	8	11	10	12	13	6	4	3	1
ID=g1278	11	9	8	14	10	16	11	10	4	3	1
ID=g1279	12	9	10	14	26	87	19	506	4	3	3
ID=g1280	12	9	9	14	10	16	13	7	5	4	2
ID=g1281	343	331	289	554	254	239	1122	438	606	388	323
ID=g1282	19	15	37	98	35	58	43	112	12	17	9
ID=g1283	16	12	9	21	13	0	1	17	5	0	0
ID=g1284	29	21	130	423	706	4293	464	916	33	380	163
ID=g1285	377	231	563	1158	1491	10039	959	2369	248	907	325
ID=g1286	198	185	76	173	214	108	276	330	180	593	46
ID=g1287	51	18	13	43	31	21	10	34	8	6	4
ID=g1288	51	18	10	20	13	8	4	6	8	2	2
ID=g1289	59	21	15	33	17	17	10	21	10	4	1
ID=g1290	57	21	13	13	10	9	3	6	9	3	1
ID=g1291	57	22	14	14	11	10	3	6	12	3	1
ID=g1292	57	22	15	11	12	10	3	6	12	3	1
ID=g1293	53	17	14	12	13	10	3	6	10	3	1
ID=g1294	54	17	16	15	13	10	3	8	10	5	2
ID=g1295	58	17	11	13	16	11	5	9	14	6	2
ID=g1296	58	20	29	96	67	29	24	79	16	12	6
ID=g1297	58	24	11	10	21	24	16	24	15	37	4
ID=g1298	57	24	1	9	15	21	12	15	11	10	3
ID=g1299	57	24	1	9	16	0	12	15	11	10	3
ID=g1300	57	24	1	10	16	0	14	16	11	19	3
ID=g1301	58	24	1	10	16	0	12	16	11	20	3
ID=g1302	58	23	1	11	17	0	11	16	12	12	4
ID=g1303	58	23	1	11	13	1	12	16	15	11	3
ID=g1304	59	25	1	12	13	2	13	19	14	11	4
ID=g1305	60	27	51	324	153	92	75	160	19	56	26
ID=g1306	60	26	7	13	21	7	17	25	13	12	5
ID=g1307	60	26	7	12	20	7	18	23	13	12	5
ID=g1308	63	27	11	28	21	10	24	24	21	22	5
ID=g1309	65	29	12	37	14	14	22	42	18	17	7
ID=g1310	60	29	12	11	15	14	21	24	18	16	5
ID=g1311	67	33	11	9	14	13	21	25	18	16	5
ID=g1312	68	34	10	8	14	13	21	24	20	18	6
ID=g1313	68	34	10	8	14	15	21	24	20	18	6
ID=g1314	81	37	39	448	183	115	86	169	23	54	25
ID=g1315	44	26	12	9	17	15	35	46	26	23	9
ID=g1316	45	28	12	6	16	15	38	70	23	20	11
ID=g1317	136	104	42	34	222	122	528	955	216	1008	71
ID=g1318	85	55	21	20	41	19	55	119	67	98	14
ID=g1319	68	45	14	20	18	18	29	40	6	23	10
ID=g1320	70	46	16	23	33	24	37	98	7	22	14
ID=g1321	71	51	1	30	99	63	107	282	18	33	29
ID=g1322	73	53	17	61	104	79	59	81	23	33	26
ID=g1323	4	50	7	48	722	414	55	79	13	22	23
ID=g1324	55	87	708	795	999	596	1763	1643	192	196	497
ID=g1325	66	78	31	126	78	58	363	237	130	126	93
ID=g1326	126	122	117	267	165	108	563	313	575	564	146
ID=g1327	8	49	9	34	36	32	45	46	29	59	9
ID=g1328	5	48	5	22	18	33	32	38	17	26	4
ID=g1329	5	50	5	22	19	34	32	37	16	26	4
ID=g1330	35	68	34	57	50	88	62	58	56	129	19
ID=g1331	416	458	157	774	535	899	690	362	543	1701	251
ID=g1332	29	43	21	17	233	62	103	346	12	69	44
ID=g1333	37	41	12	16	33	31	39	55	26	34	17
ID=g1334	36	41	12	16	48	32	31	56	26	31	21
ID=g1335	38	43	16	18	427	131	247	865	31	118	114
ID=g1336	269	178	768	1541	894	379	866	798	248	1125	329
ID=g1337	42	46	22	33	29	26	9	42	33	24	2
ID=g1338	52	49	44	130	87	46	72	99	42	73	18
ID=g1339	47	49	18	9	204	488	1852	847	41	93	1276
ID=g1340	46	48	16	5	35	28	30	45	31	10	9
ID=g1341	54	51	19	6	854	29	806	496	31	18	47
ID=g1342	54	50	20	19	35	27	11	37	31	12	2
ID=g1343	531	481	135	159	328	269	260	165	1668	840	46
ID=g1344	50	48	16	12	28	25	6	35	32	10	0
ID=g1345	50	48	18	13	28	25	8	35	32	9	0
ID=g1346	110	75	56	227	603	174	787	804	244	235	1226
ID=g1347	227	196	98	147	75	55	73	70	538	108	16
ID=g1348	66	38	85	384	331	495	115	267	59	67	72
ID=g1349	53	25	15	13	26	1	15	38	0	3	4
ID=g1350	54	25	16	17	31	10	10	39	0	3	4
ID=g1351	54	25	16	17	26	1	10	38	0	3	4
ID=g1352	54	25	15	16	24	3	11	38	0	3	4
ID=g1353	54	28	33	100	67	39	33	73	5	11	23
ID=g1354	143	91	207	592	103	158	176	216	251	215	80
ID=g1355	53	31	12	27	36	8	22	68	1	4	4
ID=g1356	53	30	9	28	90	183	31	75	1	16	6
ID=g1357	213	199	56	548	160	173	340	308	417	833	76
ID=g1358	49	33	8	23	80	72	34	65	7	5	10
ID=g1359	52	46	11	25	25	4	23	34	7	7	4
ID=g1360	409	440	97	286	219	282	468	372	1104	1156	266
ID=g1361	186	232	129	243	214	251	375	438	545	664	167
ID=g1362	32	40	12	28	19	8	32	26	30	46	3
ID=g1363	190	201	107	236	64	79	107	87	160	128	23
ID=g1364	158	160	129	305	145	135	191	204	340	334	61
ID=g1365	27	40	27	51	30	15	45	40	29	42	10
ID=g1366	426	365	118	501	1145	1052	1275	755	1216	1311	386
ID=g1367	41	39	1	12	50	470	327	302	13	10	368
ID=g1368	40	37	0	12	22	55	49	69	12	1	12
ID=g1369	42	37	1	9	8	4	26	19	12	1	1
ID=g1370	48	39	1	20	8	9	27	25	19	3	3
ID=g1371	16	34	0	9	8	5	25	17	14	2	0
ID=g1372	14	34	0	8	23	5	24	19	14	1	0
ID=g1373	18	37	1	10	23	2	28	27	21	1	0
ID=g1374	16	34	0	4	26	7	17	30	13	0	0
ID=g1375	16	34	0	0	27	5	16	29	13	0	4
ID=g1376	16	33	0	6	25	6	17	24	13	2	0
ID=g1377	28	28	9	22	63	25	47	83	39	7	8
ID=g1378	14	15	0	12	26	7	17	31	11	2	1
ID=g1379	14	15	3	13	30	11	20	44	11	4	4
ID=g1380	20	20	9	23	33	19	28	129	14	7	3
ID=g1381	64	62	71	54	60	52	76	151	69	35	16
ID=g1382	177	159	167	154	295	97	241	641	187	295	43
ID=g1383	899	1018	2381	3410	3897	2134	2266	5158	752	2085	688
ID=g1384	61	33	23	17	25	47	74	69	49	63	18
ID=g1385	61	33	22	19	26	47	84	77	49	64	19
ID=g1386	76	42	44	46	137	93	173	150	199	287	34
ID=g1387	74	42	8	17	93	90	121	132	94	156	8
ID=g1388	484	528	289	1224	3174	5718	5709	5945	1236	1470	3525
ID=g1389	86	56	8	29	61	108	120	79	16	26	8
ID=g1390	261	155	619	1878	1535	616	4407	2198	250	539	1048
ID=g1391	263	164	98	284	148	169	252	278	147	212	72
ID=g1392	143	73	33	4	59	90	159	88	25	57	103
ID=g1393	144	72	33	3	36	52	89	63	10	31	6
ID=g1394	146	75	38	7	38	58	92	66	12	32	6
ID=g1395	138	75	35	8	89	133	93	24	13	32	8
ID=g1396	145	79	38	16	6128	78	98	14	23	48	6
ID=g1397	151	80	37	19	3488	66	69	15	46	155	7
ID=g1398	151	83	37	23	263	336	42	13	23	48	9
ID=g1399	152	88	35	27	138	69	52	41	27	41	15
ID=g1400	310	266	163	404	436	204	514	493	273	611	213
ID=g1401	201	108	40	54	286	912	21	77	86	107	22
ID=g1402	209	111	41	37	170	173	7	45	82	51	17
ID=g1403	206	111	27	27	120	57	6	40	80	46	15
ID=g1404	208	114	27	32	122	63	8	46	95	47	16
ID=g1405	216	117	27	31	258	298	130	150	86	69	96
ID=g1406	394	194	135	358	785	236	623	365	1168	760	235
ID=g1407	947	775	1131	3501	1080	615	1373	715	1046	3039	284
ID=g1408	360	214	131	269	283	469	221	184	779	311	89
ID=g1409	275	146	200	462	155	174	139	159	240	242	102
ID=g1410	6139	5311	4622	19211	18934	10248	23143	8721	37527	30829	8629
ID=g1411	2050	2093	2239	6286	6171	4004	8532	2751	7217	12732	2832
ID=g1412	27	86	140	107	138	94	158	13	218	123	54
ID=g1413	215	197	199	389	439	354	695	652	578	670	330
ID=g1414	204	234	329	548	563	380	424	449	378	324	231
ID=g1415	27	45	135	77	76	67	49	8	116	77	26
ID=g1416	27	45	134	76	76	67	49	7	116	74	26
ID=g1417	27	42	135	77	76	67	49	8	113	72	26
ID=g1418	376	238	460	633	346	282	459	651	462	749	130
ID=g1419	144	42	218	168	182	194	122	161	123	137	82
ID=g1420	150	57	290	245	110	97	27	52	115	53	38
ID=g1421	127	28	147	106	111	82	29	103	114	52	29
ID=g1422	128	29	165	121	116	71	29	80	117	68	34
ID=g1423	136	32	410	497	132	88	22	19	113	71	27
ID=g1424	149	91	2012	5514	729	888	504	219	146	1158	105
ID=g1425	112	78	101	61	78	49	29	26	89	64	23
ID=g1426	114	78	102	61	78	49	28	23	90	61	22
ID=g1427	195	260	243	332	291	389	434	440	252	537	183
ID=g1428	46	84	107	59	94	66	61	56	85	56	27
ID=g1429	46	83	106	59	84	55	49	38	82	51	23
ID=g1430	65	97	119	81	110	58	62	53	96	85	31
ID=g1431	329	328	198	192	322	243	325	404	581	402	134
ID=g1432	234	284	302	330	250	109	246	189	182	415	125
ID=g1433	558	599	532	1042	1567	724	1086	324	2046	2709	182
ID=g1434	143	115	309	365	544	190	387	125	565	1005	69
ID=g1435	61	21	54	14	45	10	8	15	49	33	12
ID=g1436	73	26	87	558	164	80	109	89	44	170	65
ID=g1437	42	18	44	32	40	12	8	16	27	26	11
ID=g1438	44	19	77	357	84	52	63	43	9	54	30
ID=g1439	95	65	11	40	50	79	46	29	110	56	10
ID=g1440	52	25	16	26	8	20	14	5	7	16	0
ID=g1441	393	633	188	1192	64	53	377	25	435	1784	9
ID=g1442	155	216	65	204	10	17	61	12	21	228	0
ID=g1443	57	22	24	30	4	18	11	12	8	27	1
ID=g1444	55	18	21	32	3	17	9	11	4	24	0
ID=g1445	154	166	122	482	88	84	142	173	181	191	28
ID=g1446	772	519	208	509	472	176	1303	364	794	3851	115
ID=g1447	73	112	179	428	44	57	127	51	114	378	16
ID=g1448	45	35	121	257	32	36	60	53	34	141	9
ID=g1449	39	32	36	45	15	22	3	46	20	9	4
ID=g1450	128	125	475	984	328	298	415	261	116	675	97
ID=g1451	195	186	295	1993	1343	797	1171	1715	587	607	1203
ID=g1452	619	276	185	382	101	27	110	68	1309	408	15
ID=g1453	29	18	20	33	18	2	8	37	20	0	6
ID=g1454	254	179	66	142	77	52	126	81	982	343	27
ID=g1455	86	33	24	114	173	165	228	279	296	122	141
ID=g1456	271	247	606	1316	580	178	700	427	363	764	143
ID=g1457	25	16	12	33	46	18	26	47	17	27	34
ID=g1458	34	24	94	191	32	39	25	73	51	38	12
ID=g1459	13	12	10	31	6	3	11	48	16	3	8
ID=g1460	12	14	9	42	8	5	16	55	17	13	12
ID=g1461	1	11	6	13	2	8	1	47	14	11	11
ID=g1462	13	14	7	18	16	11	31	47	18	10	12
ID=g1463	8	11	6	16	14	5	1	46	14	8	11
ID=g1464	8	8	6	17	551	20	6	51	18	10	12
ID=g1465	15	13	10	27	3236	113	44	87	26	16	19
ID=g1466	9	5	0	20	2	5	31	57	13	5	12
ID=g1467	27	25	22	47	23	30	132	136	39	226	23
ID=g1468	9	5	0	19	2	9	35	63	12	7	14
ID=g1469	9	6	7	20	34	16	40	91	16	28	17
ID=g1470	11	7	10	28	151	69	101	334	28	47	24
ID=g1471	7	7	9	17	48	20	87	132	15	3	12
ID=g1472	10	10	11	47	303	156	942	715	58	105	410
ID=g1473	7	7	9	20	92	37	166	170	28	24	36
ID=g1474	7	7	49	77	990	787	1360	2749	350	945	420
ID=g1475	7	7	252	160	220	425	490	755	43	134	356
ID=g1476	7	7	32	27	35	52	16534	37184	24	109	9665
ID=g1477	8	7	9	16	174	1417	5144	8154	167	74	4379
ID=g1478	6	8	9	14	32	365	6074	20501	25	35	3261
ID=g1479	10	9	10	61	78	54	171	806	61	150	41
ID=g1480	6	8	9	18	10	18	121	732	15	5	31
ID=g1481	6	8	8	23	65	22	125	2	13	3	32
ID=g1482	5	7	8	13	12	26	122	3	11	3	30
ID=g1483	5	7	8	18	39	111	126	5	11	3	31
ID=g1484	5	7	8	13	10	26	127	1	11	3	31
ID=g1485	6	7	8	17	30	98	124	3	11	4	31
ID=g1486	8	10	8	26	398	317	162	26	17	21	50
ID=g1487	8	7	8	13	42	23	120	0	11	3	29
ID=g1488	7	7	9	13	14	18	119	1	12	4	29
ID=g1489	7	7	6	13	12	32	124	3	13	7	33
ID=g1490	7	7	8	19	18	18	118	5	13	4	29
ID=g1491	14	16	16	242	141	66	184	47	46	118	48
ID=g1492	7	7	9	175	67	38	163	54	13	38	73
ID=g1493	89	87	61	659	706	491	290	128	211	321	69
ID=g1494	351	213	36	56	765	388	1042	412	1169	1214	520
ID=g1495	98	46	75	400	2164	328	531	572	455	222	259
ID=g1496	430	421	634	702	702	680	912	1744	811	1403	243
ID=g1497	10	12	23	8	112	66	200	819	21	225	39
ID=g1498	29	29	325	1009	818	315	416	1486	54	449	90
ID=g1499	8	12	64	217	1137	452	300	1534	16	50	67
ID=g1500	7	11	17	5	11	7	112	666	11	4	32
ID=g1501	7	12	1	5	12	7	111	667	11	4	33
ID=g1502	7	13	3	5	13	7	111	668	12	4	33
ID=g1503	55	564	10237	757	1416	538	593	686	12174	1765	62
ID=g1504	11	9	40	7	12	8	110	672	13	8	33
ID=g1505	10	9	2	7	11	8	110	670	13	7	32
ID=g1506	10	10	22	1245	29	9	112	673	13	6	32
ID=g1507	10	9	1	8	10	9	112	674	11	6	30
ID=g1508	9	8	0	6	8	204	152	695	0	7	76
ID=g1509	9	8	0	15	8	5748	2094	2740	5	62	1960
ID=g1510	23	18	135	1474	15	5	12	672	13	35	28
ID=g1511	11	8	5	7	8	0	0	667	4	6	26
ID=g1512	11	8	3	1	7	0	0	666	3	5	26
ID=g1513	11	8	3	0	7	0	1	666	3	5	26
ID=g1514	11	7	17	6	5	9	2	664	8	0	25
ID=g1515	11	7	18	7	6	10	2	666	8	1	25
ID=g1516	11	7	16	6	3	0	2	663	8	0	23
ID=g1517	11	8	15	6	5	0	2	17	8	0	7
ID=g1518	12	0	17	12	7	9	5	22	13	0	7
ID=g1519	10	7	15	6	4	9	2	15	10	0	7
ID=g1520	0	0	16	6	6	9	0	15	10	0	7
ID=g1521	0	0	16	14	4	8	1	12	9	0	7
ID=g1522	0	0	16	6	3	7	0	5	9	2	7
ID=g1523	2	3	14	6	3	6	0	5	9	2	7
ID=g1524	4	2	23	42	181	29	18	138	10	9	17
ID=g1525	11	4	16	10	17	7	7	23	9	7	6
ID=g1526	1	3	12	5	7	4	0	6	8	2	6
ID=g1527	12	1	20	8	9	3	3	15	7	9	13
ID=g1528	11	3	11	3	1	4	4	7	7	32	2
ID=g1529	3	13	3	9	89	24	57	119	54	147	12
ID=g1530	0	0	0	4	1	4	1	8	2	9	2
ID=g1531	0	0	0	4	0	4	1	10	2	9	2
ID=g1532	8	9	3	7	9	6	3	14	12	23	2
ID=g1533	0	4	8	6	7	1	3	12	3	10	2
ID=g1534	3	2	1	15	7	2	5	11	4	21	2
ID=g1535	0	4	7	6	8	1	1	10	3	8	2
ID=g1536	1	4	7	6	8	1	1	10	3	8	2
ID=g1537	2	5	7	5	1	1	1	10	1	8	2
ID=g1538	2	5	7	5	1	1	1	10	1	8	2
ID=g1539	15	9	16	13	18	9	7	18	5	8	2
ID=g1540	0	7	8	0	12	0	1	11	1	8	1
ID=g1541	5	14	11	7	21	0	8	18	3	28	2
ID=g1542	4	3	10	5	14	0	7	16	1	11	2
ID=g1543	5	3	10	5	14	0	7	18	1	12	2
ID=g1544	166	154	1293	1975	673	249	900	709	128	1665	147
ID=g1545	14	6	14	4	11	5	8	15	2	12	1
ID=g1546	399	479	764	4128	467	586	1060	599	265	1597	225
ID=g1547	31	0	1	51	16	8	18	19	7	19	1
ID=g1548	39	15	27	159	21	20	26	21	11	31	4
ID=g1549	107	111	313	797	330	171	457	281	137	269	125
ID=g1550	12	9	10	38	15	3	0	28	4	6	0
ID=g1551	243	227	386	404	375	71	434	120	547	1134	29
ID=g1552	37	23	21	46	25	14	34	26	9	57	5
ID=g1553	70	65	88	273	139	92	346	243	64	405	88
ID=g1554	20	10	8	22	15	6	7	26	10	16	1
ID=g1555	238	202	250	726	418	354	1092	823	238	1259	258
ID=g1556	123	116	104	150	143	99	135	218	117	164	67
ID=g1557	20	9	35	21	18	13	5	18	20	12	0
ID=g1558	21	23	17	22	60	20	33	79	23	25	8
ID=g1559	23	25	17	16	19	12	2	33	22	13	2
ID=g1560	25	30	20	23	48	18	13	49	23	17	2
ID=g1561	24	28	21	17	21	12	0	29	23	10	0
ID=g1562	23	30	21	17	21	11	1	29	26	10	1
ID=g1563	40	53	48	38	55	26	25	67	59	18	5
ID=g1564	37	40	29	17	22	16	0	28	42	15	5
ID=g1565	37	41	29	16	22	14	0	28	42	15	5
ID=g1566	44	49	29	19	25	15	2	31	42	15	5
ID=g1567	93	69	28	16	29	18	15	30	33	18	5
ID=g1568	93	70	28	16	30	19	16	30	33	19	5
ID=g1569	94	71	28	16	30	19	16	31	34	19	5
ID=g1570	108	88	28	27	35	25	19	34	1	21	7
ID=g1571	1120	1253	1871	3714	4142	1890	3610	2410	7165	4068	1783
ID=g1572	404	237	294	581	335	164	510	332	484	1174	138
ID=g1573	114	7	11	44	14	41	28	105	73	14	11
ID=g1574	113	8	3	40	6	35	20	91	74	7	6
ID=g1575	117	14	118	452	262	118	103	351	75	36	34
ID=g1576	117	15	36	87	64	44	37	133	70	0	7
ID=g1577	117	15	8	40	46	33	30	94	70	0	7
ID=g1578	118	15	10	36	57	35	36	127	73	4	8
ID=g1579	123	18	10	42	63	65	139	340	74	43	52
ID=g1580	400	334	1931	3686	1874	4247	276	674	1364	457	159
ID=g1581	128	32	28	63	28	54	42	123	75	7	9
ID=g1582	132	33	19	33	102	32	176	682	76	11	46
ID=g1583	552	467	171	483	538	871	553	392	1482	846	92
ID=g1584	60	3	31	37	22	13	49	106	77	10	10
ID=g1585	524	494	223	264	221	63	342	181	1346	718	49
ID=g1586	191	137	144	210	127	105	171	241	534	242	50
ID=g1587	68	8	33	35	22	11	47	110	77	7	11
ID=g1588	69	10	30	36	22	15	70	130	74	62	11
ID=g1589	70	15	31	34	29	14	61	136	75	17	11
ID=g1590	210	149	32	39	75	24	280	275	179	813	14
ID=g1591	155	103	34	42	151	53	95	273	9	25	29
ID=g1592	8516	9609	7558	4763	1429	533	1581	960	12396	4697	216
ID=g1593	704	740	420	1448	2880	5363	8371	15950	2667	1752	4551
ID=g1594	381	161	63	121	97	109	102	153	263	116	34
ID=g1595	333	229	109	212	419	903	722	819	422	456	405
ID=g1596	365	354	114	284	651	1150	1232	1592	621	465	749
ID=g1597	175	115	42	56	300	111	125	545	42	80	41
ID=g1598	344	343	243	356	540	564	443	539	251	550	140
ID=g1599	145	107	71	121	229	86	170	310	29	60	56
ID=g1600	116	100	32	37	30	38	48	19	26	47	5
ID=g1601	172	163	101	235	142	141	349	145	93	516	65
ID=g1602	114	95	30	72	30	21	53	30	21	49	6
ID=g1603	111	94	33	62	31	17	51	52	25	71	6
ID=g1604	111	94	15	36	103	51	173	363	17	133	30
ID=g1605	109	91	13	35	31	18	54	69	14	50	7
ID=g1606	109	92	13	35	33	19	67	84	14	53	6
ID=g1607	331	198	91	230	568	450	804	1057	632	710	174
ID=g1608	324	265	126	181	281	197	241	387	423	217	78
ID=g1609	829	886	346	895	598	409	553	455	626	1238	133
ID=g1610	276	308	440	913	437	401	672	535	608	975	276
ID=g1611	192	180	151	215	117	190	125	145	417	166	39
ID=g1612	121	126	113	214	128	73	242	248	70	262	80
ID=g1613	93	89	18	189	107	151	105	137	65	69	361
ID=g1614	90	94	25	61	41	37	49	88	35	31	11
ID=g1615	119	121	64	136	69	53	128	140	51	93	29
ID=g1616	102	91	30	539	211	180	252	471	50	162	139
ID=g1617	32	70	10	34	26	22	130	192	6	12	120
ID=g1618	42	73	199	412	348	104	381	320	30	103	84
ID=g1619	125	96	847	2305	2078	645	1930	2065	100	585	456
ID=g1620	66	47	19	31	14	11	18	22	24	20	5
ID=g1621	65	51	23	50	21	15	24	39	37	66	5
ID=g1622	134	117	159	175	67	27	119	47	43	316	13
ID=g1623	68	50	27	57	15	18	21	26	25	41	6
ID=g1624	68	50	19	39	17	13	17	22	23	22	5
ID=g1625	182	145	439	822	187	95	425	190	119	1247	64
ID=g1626	60	47	27	16	20	22	27	30	24	5	6
ID=g1627	59	45	24	13	21	17	22	22	24	5	6
ID=g1628	64	32	16	25	25	22	28	34	35	12	8
ID=g1629	60	24	12	14	20	19	22	23	23	10	6
ID=g1630	66	24	18	19	22	19	18	33	34	22	6
ID=g1631	78	31	29	59	181	277	278	597	48	109	142
ID=g1632	77	17	177	507	549	227	694	415	40	794	338
ID=g1633	1482	1404	1076	3474	2814	1144	2386	1796	5538	4215	1260
ID=g1634	160	53	181	419	134	146	116	111	134	79	47
ID=g1635	78	9	70	87	470	337	623	1977	25	26	251
ID=g1636	78	9	20	33	32	17	5	33	24	14	7
ID=g1637	78	44	28	38	37	19	10	37	24	16	7
ID=g1638	416	459	647	1050	280	109	407	188	728	1135	48
ID=g1639	90	58	2	31	155	89	72	195	28	28	18
ID=g1640	92	57	2	28	40	21	30	43	28	20	11
ID=g1641	95	59	9	37	44	38	37	63	31	52	11
ID=g1642	116	85	13	54	112	61	78	131	40	132	17
ID=g1643	381	355	93	185	637	518	503	1101	199	865	110
ID=g1644	1536	1483	3356	13774	3175	2006	4334	3844	2457	4359	957
ID=g1645	124	81	43	142	38	46	48	52	38	37	7
ID=g1646	357	422	131	360	92	55	168	105	108	172	22
ID=g1647	217	185	614	875	1644	1327	1484	2378	287	1262	624
ID=g1648	195	136	83	330	320	162	518	750	393	864	130
ID=g1649	108	87	37	42	37	51	52	84	81	78	7
ID=g1650	76	71	28	47	109	92	55	234	53	44	24
ID=g1651	432	285	504	1336	1288	1155	1373	1600	1179	2287	593
ID=g1652	69	69	22	22	30	26	15	37	24	20	5
ID=g1653	70	64	16	29	797	157	466	2006	30	73	111
ID=g1654	77	14	30	64	62	21	35	151	26	8	7
ID=g1655	76	13	26	67	39	2	15	51	24	1	0
ID=g1656	78	13	23	72	40	27	39	141	27	2	9
ID=g1657	78	14	30	93	47	17	32	25	26	25	11
ID=g1658	94	18	84	1488	477	851	390	126	150	236	324
ID=g1659	91	16	27	79	331	136	223	1818	42	414	68
ID=g1660	721	569	1906	2852	742	809	557	997	758	448	178
ID=g1661	517	390	1991	5765	1247	894	1439	1475	588	1578	436
ID=g1662	201	89	32	57	28	14	12	2	21	16	3
ID=g1663	211	125	45	111	25	38	28	99	19	7	16
ID=g1664	220	91	66	159	56	74	61	97	35	33	15
